Reference area,Time Period,Unit of measure,Obs value,Obs status,Unit mult,Decimals,Freq,Country-iso3,Indicator name
#geo+reference+area,#date,#meta+unit+measure+name,#indicator+value+num,,#meta+unit+mult+name,#meta+decimals,#indicator+frequency,#country+iso3,#indicator+name
MW,1995,LCU_CONST,543695830400.0,A,0,5,A,MWI,GDP
MW,1995,USD_CUR,1397457932.30697,A,0,5,A,MWI,GDP
MW,1996,LCU_CONST,583476322700.0,A,0,5,A,MWI,GDP
MW,1996,USD_CUR,2281034131.36493,A,0,5,A,MWI,GDP
MW,1996,LCU_CUR,34919211000.0,A,0,5,A,MWI,GDP
MW,1996,INTER_CONST2011,8728196072.4046,A,0,5,A,MWI,GDP
MW,1997,LCU_CUR,43794767900.0,A,0,5,A,MWI,GDP
MW,1997,LCU_CONST,605604190200.0,A,0,5,A,MWI,GDP
MW,1997,INTER_CONST2011,9059205847.24938,A,0,5,A,MWI,GDP
MW,1997,USD_CUR,2663234933.89767,A,0,5,A,MWI,GDP
MW,1998,LCU_CUR,54395379700.0,A,0,5,A,MWI,GDP
MW,1998,LCU_CONST,629194009400.0,A,0,5,A,MWI,GDP
MW,1998,INTER_CONST2011,9412084891.83066,A,0,5,A,MWI,GDP
MW,1998,USD_CUR,1750584265.28754,A,0,5,A,MWI,GDP
MW,1999,INTER_CONST2011,9698426688.43315,A,0,5,A,MWI,GDP
MW,1999,LCU_CONST,648335840900.0,A,0,5,A,MWI,GDP
MW,1999,LCU_CUR,78297014300.0,A,0,5,A,MWI,GDP
MW,1999,USD_CUR,1775921718.1053398,A,0,5,A,MWI,GDP
MW,2000,USD_CUR,1743506531.32652,A,0,5,A,MWI,GDP
MW,2000,LCU_CUR,103815004200.00003,A,0,5,A,MWI,GDP
MW,2000,LCU_CONST,658554118400.0,A,0,5,A,MWI,GDP
MW,2000,INTER_CONST2011,9851281442.04086,A,0,5,A,MWI,GDP
MW,2001,LCU_CONST,625791289100.0,A,0,5,A,MWI,GDP
MW,2001,LCU_CUR,123926872100.0,A,0,5,A,MWI,GDP
MW,2001,INTER_CONST2011,9361183751.88291,A,0,5,A,MWI,GDP
MW,2001,USD_CUR,1716502862.2954,A,0,5,A,MWI,GDP
MW,2002,LCU_CUR,268065523100.00006,A,0,5,A,MWI,GDP
MW,2002,USD_CUR,3495748397.63025,A,0,5,A,MWI,GDP
MW,2002,LCU_CONST,636429741100.0,A,0,5,A,MWI,GDP
MW,2002,INTER_CONST2011,9520323876.94092,A,0,5,A,MWI,GDP
MW,2003,LCU_CONST,672742127400.0,A,0,5,A,MWI,GDP
MW,2003,INTER_CONST2011,10063519230.6387,A,0,5,A,MWI,GDP
MW,2003,USD_CUR,3208837077.25069,A,0,5,A,MWI,GDP
MW,2003,LCU_CUR,312677106900.0,A,0,5,A,MWI,GDP
MW,2004,USD_CUR,3476094498.8751698,A,0,5,A,MWI,GDP
MW,2004,LCU_CUR,378564071400.0,A,0,5,A,MWI,GDP
MW,2004,LCU_CONST,709208098900.0,A,0,5,A,MWI,GDP
MW,2004,INTER_CONST2011,10609012058.4365,A,0,5,A,MWI,GDP
MW,2005,INTER_CONST2011,10955791575.6412,A,0,5,A,MWI,GDP
MW,2005,USD_CUR,3655909664.1423,A,0,5,A,MWI,GDP
MW,2005,LCU_CUR,432929897700.0,A,0,5,A,MWI,GDP
MW,2005,LCU_CONST,732390167200.0,A,0,5,A,MWI,GDP
MW,2006,LCU_CUR,543784717300.0,A,0,5,A,MWI,GDP
MW,2006,USD_CUR,3998020176.67364,A,0,5,A,MWI,GDP
MW,2006,INTER_CONST2011,11470713778.8228,A,0,5,A,MWI,GDP
MW,2006,LCU_CONST,766812505000.0,A,0,5,A,MWI,GDP
MW,2007,LCU_CUR,620421900000.0,A,0,5,A,MWI,GDP
MW,2007,LCU_CONST,840426505500.0,A,0,5,A,MWI,GDP
MW,2007,INTER_CONST2011,12571902301.8889,A,0,5,A,MWI,GDP
MW,2007,USD_CUR,4432937045.79897,A,0,5,A,MWI,GDP
MW,2008,LCU_CONST,904632878300.0,A,0,5,A,MWI,GDP
MW,2008,INTER_CONST2011,13532362545.2508,A,0,5,A,MWI,GDP
MW,2008,USD_CUR,5321012192.33619,A,0,5,A,MWI,GDP
MW,2008,LCU_CUR,747723000000.0,A,0,5,A,MWI,GDP
MW,2009,USD_CUR,6191127665.1963,A,0,5,A,MWI,GDP
MW,2009,LCU_CUR,873982300000.0,A,0,5,A,MWI,GDP
MW,2009,INTER_CONST2011,14659352621.0006,A,0,5,A,MWI,GDP
MW,2009,LCU_CONST,979971702000.0,A,0,5,A,MWI,GDP
MW,2010,INTER_CONST2011,15667046141.8357,A,0,5,A,MWI,GDP
MW,2010,LCU_CONST,1047335600000.0,A,0,5,A,MWI,GDP
MW,2010,LCU_CUR,1047335600000.0,A,0,5,A,MWI,GDP
MW,2010,USD_CUR,6959655570.89098,A,0,5,A,MWI,GDP
MW,2011,USD_CUR,8004000737.30717,A,0,5,A,MWI,GDP
MW,2011,INTER_CONST2011,16427533195.5102,A,0,5,A,MWI,GDP
MW,2011,LCU_CUR,1252750177400.0,A,0,5,A,MWI,GDP
MW,2011,LCU_CONST,1098173847200.0,A,0,5,A,MWI,GDP
MW,2012,LCU_CUR,1501732514000.0,A,0,5,A,MWI,GDP
MW,2012,LCU_CONST,1118883204200.0,A,0,5,A,MWI,GDP
MW,2012,USD_CUR,6028487928.83351,A,0,5,A,MWI,GDP
MW,2012,INTER_CONST2011,16737323535.5758,A,0,5,A,MWI,GDP
MW,2013,LCU_CONST,1177065130800.0,A,0,5,A,MWI,GDP
MW,2013,INTER_CONST2011,17607664359.1505,A,0,5,A,MWI,GDP
MW,2013,LCU_CUR,2011120439900.0,A,0,5,A,MWI,GDP
MW,2013,USD_CUR,5518880768.57955,A,0,5,A,MWI,GDP
MW,2014,LCU_CUR,2569690528700.0,A,0,5,A,MWI,GDP
MW,2014,USD_CUR,6047813437.31804,A,0,5,A,MWI,GDP
MW,2014,LCU_CONST,1244157843300.0,A,0,5,A,MWI,GDP
MW,2014,INTER_CONST2011,18611301228.2862,A,0,5,A,MWI,GDP
MW,2015,LCU_CUR,3184094000000.0,A,0,5,A,MWI,GDP
MW,2015,INTER_CONST2011,19132417662.4927,A,0,5,A,MWI,GDP
MW,2015,USD_CUR,6373212640.84604,A,0,5,A,MWI,GDP
MW,2015,LCU_CONST,1278994262900.0,A,0,5,A,MWI,GDP
MW,2016,LCU_CONST,1310765000000.0,A,0,5,A,MWI,GDP
MW,2016,USD_CUR,5433040159.88747,A,0,5,A,MWI,GDP
MW,2016,INTER_CONST2011,19607674690.0452,A,0,5,A,MWI,GDP
MW,2016,LCU_CUR,3900950000000.0,A,0,5,A,MWI,GDP
MW,2017,LCU_CUR,4603121000000.0,A,0,5,A,MWI,GDP
MW,2017,INTER_CONST2011,20391987661.229,A,0,5,A,MWI,GDP
MW,2017,LCU_CONST,1363196000000.0,A,0,5,A,MWI,GDP
MW,2017,USD_CUR,6303292264.18905,A,0,5,A,MWI,GDP
