Reference area,Time Period,Unit of measure,Obs value,Obs status,Unit mult,Decimals,Freq,Country-iso3,Indicator name
#geo+reference+area,#date,#meta+unit+measure+name,#indicator+value+num,,#meta+unit+mult+name,#meta+decimals,#indicator+frequency,#country+iso3,#indicator+name
MW,2002,INTER_CONST2011,792.45488,A,0,5,A,MWI,GDP_CAP
MW,2002,LCU_CUR,22313.29879,A,0,5,A,MWI,GDP_CAP
MW,2002,USD_CUR,290.9799,A,0,5,A,MWI,GDP_CAP
MW,2003,LCU_CUR,25345.30599,A,0,5,A,MWI,GDP_CAP
MW,2003,INTER_CONST2011,815.7392,A,0,5,A,MWI,GDP_CAP
MW,2003,USD_CUR,260.10525,A,0,5,A,MWI,GDP_CAP
MW,2004,LCU_CUR,29864.54217,A,0,5,A,MWI,GDP_CAP
MW,2004,INTER_CONST2011,836.93438,A,0,5,A,MWI,GDP_CAP
MW,2004,USD_CUR,274.22562999999997,A,0,5,A,MWI,GDP_CAP
MW,2005,INTER_CONST2011,840.18669,A,0,5,A,MWI,GDP_CAP
MW,2005,USD_CUR,280.36737999999997,A,0,5,A,MWI,GDP_CAP
MW,2005,LCU_CUR,33200.88135,A,0,5,A,MWI,GDP_CAP
MW,2006,USD_CUR,297.7096,A,0,5,A,MWI,GDP_CAP
MW,2006,INTER_CONST2011,854.15816,A,0,5,A,MWI,GDP_CAP
MW,2006,LCU_CUR,40492.524260000006,A,0,5,A,MWI,GDP_CAP
MW,2007,USD_CUR,320.2765,A,0,5,A,MWI,GDP_CAP
MW,2007,INTER_CONST2011,908.31085,A,0,5,A,MWI,GDP_CAP
MW,2007,LCU_CUR,44825.03357,A,0,5,A,MWI,GDP_CAP
MW,2008,USD_CUR,372.84878,A,0,5,A,MWI,GDP_CAP
MW,2008,LCU_CUR,52393.717319999996,A,0,5,A,MWI,GDP_CAP
MW,2008,INTER_CONST2011,948.2265199999999,A,0,5,A,MWI,GDP_CAP
MW,2009,INTER_CONST2011,996.2452699999999,A,0,5,A,MWI,GDP_CAP
MW,2009,USD_CUR,420.74720999999994,A,0,5,A,MWI,GDP_CAP
MW,2009,LCU_CUR,59395.57862000001,A,0,5,A,MWI,GDP_CAP
MW,2010,LCU_CUR,69053.14432,A,0,5,A,MWI,GDP_CAP
MW,2010,USD_CUR,458.86543,A,0,5,A,MWI,GDP_CAP
MW,2010,INTER_CONST2011,1032.96288,A,0,5,A,MWI,GDP_CAP
MW,2011,USD_CUR,512.17023,A,0,5,A,MWI,GDP_CAP
MW,2011,INTER_CONST2011,1051.186,A,0,5,A,MWI,GDP_CAP
MW,2011,LCU_CUR,80162.57995,A,0,5,A,MWI,GDP_CAP
MW,2012,LCU_CUR,93290.92752000001,A,0,5,A,MWI,GDP_CAP
MW,2012,INTER_CONST2011,1039.75936,A,0,5,A,MWI,GDP_CAP
MW,2012,USD_CUR,374.50293,A,0,5,A,MWI,GDP_CAP
MW,2013,INTER_CONST2011,1062.1649400000001,A,0,5,A,MWI,GDP_CAP
MW,2013,USD_CUR,332.92102,A,0,5,A,MWI,GDP_CAP
MW,2013,LCU_CUR,121318.85178,A,0,5,A,MWI,GDP_CAP
MW,2014,INTER_CONST2011,1090.36721,A,0,5,A,MWI,GDP_CAP
MW,2014,LCU_CUR,150548.65063,A,0,5,A,MWI,GDP_CAP
MW,2014,USD_CUR,354.31899,A,0,5,A,MWI,GDP_CAP
MW,2015,USD_CUR,362.6582,A,0,5,A,MWI,GDP_CAP
MW,2015,LCU_CUR,181186.13895999998,A,0,5,A,MWI,GDP_CAP
MW,2015,INTER_CONST2011,1088.70181,A,0,5,A,MWI,GDP_CAP
MW,2016,USD_CUR,300.30775,A,0,5,A,MWI,GDP_CAP
MW,2016,LCU_CUR,215622.46515,A,0,5,A,MWI,GDP_CAP
MW,2016,INTER_CONST2011,1083.80142,A,0,5,A,MWI,GDP_CAP
MW,2017,INTER_CONST2011,1095.0420900000001,A,0,5,A,MWI,GDP_CAP
MW,2017,LCU_CUR,247185.87115999998,A,0,5,A,MWI,GDP_CAP
MW,2017,USD_CUR,338.48443,A,0,5,A,MWI,GDP_CAP
