Age,Reference area,Sex,Time Period,Unit of measure,Obs value,Obs status,Unit mult,Decimals,Freq,Country-iso3,Indicator name
#group+age,#geo+reference+area,#group+sex,#date,#meta+unit+measure+name,#indicator+value+num,,#meta+unit+mult+name,#meta+decimals,#indicator+frequency,#country+iso3,#indicator+name
Y_GE15,MW,M,2014,PER,3585.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2014,PER,6824.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,F,2015,PER,3352.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,M,2015,PER,3699.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2015,PER,7051.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2016,PER,7282.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,F,2016,PER,3469.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,M,2016,PER,3814.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2017,PER,7546.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,F,2017,PER,3587.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,M,2017,PER,3959.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2018,PER,7813.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,F,2018,PER,3707.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,M,2018,PER,4106.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,F,2019,PER,3833.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,M,2019,PER,4261.0,A,3,5,A,MWI,ILO_EMP
Y_GE15,MW,_T,2019,PER,8094.0,A,3,5,A,MWI,ILO_EMP
